modelTime,normalizedTime,aircraftType,x,y,z,pitch,heading,bank,altitudeAboveSeaLevel,trueAirSpeed,indicatedAirSpeed,trueAirSpeedKPH,indicatedAirSpeedKPH,verticalVelocity,angleOfAttack,accelerationUnits.y,accelerationUnits.x,accelerationUnits.z,machNumber,fuel_internal,Temperature_Left,Temperature_Right,RPM_Left,RPM_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,fuel_external,hydraulicPressure_Left,hydraulicPressure_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,
2,2025-08-27T00:00:02.000000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7577.7249215001,11979.628025605,457934.10080873,-0.023299252614379,1.6346192359924,-0.042292043566704,11979.66015625,250.10890197754,126.40666314342,900.39204711914,455.0639873163,-16.036310195923,2.3426403999329,0.38974833488464,0.12103162705898,0.00066964968573302,0.84767550940073,0.99885189533234,-201.99917602539,-201.99917602539,89.867980957031,89.977264404297,0,0,0,0,0,0,0,
2.2,2025-08-27T00:00:02.200000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7580.9792958374,11976.301897471,457983.94181764,-0.022002143785357,1.6341161727905,-0.044858634471893,11976.37109375,250.4680480957,126.62093881437,901.68497314453,455.83537973172,-17.17716217041,2.673787355423,0.44244286417961,0.15108695626259,0.00062969402642921,0.84889286825897,0.99881309270859,-181.42106628418,-181.42106628418,90.422477722168,90.522041320801,0,0,0,0,0,0,0,
2.4,2025-08-27T00:00:02.400000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7584.2300077988,11972.758760885,458033.84662972,-0.017417777329683,1.6334357261658,-0.046685148030519,11972.868164062,250.87945556641,126.86380795759,903.16604003906,456.70970864731,-18.186771392822,3.1619398593903,0.52633899450302,0.18036641180515,0.00050636660307646,0.85028713743594,0.99876511096954,-158.08535766602,-158.08535766602,90.913642883301,91.002082824707,0,0,0,0,0,0,0,
2.6,2025-08-27T00:00:02.600000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7587.4757784784,11969.031561761,458083.82652896,-0.0084740212187171,1.6324729919434,-0.048025827854872,11969.069335938,251.34622192383,127.13776797784,904.84639892578,457.69596472021,-19.035163879395,3.8617854118347,0.63016223907471,0.20866426825523,0.00020100503752474,0.85186907651402,0.99870765209198,-132.13026428223,-132.13026428223,91.338775634766,91.415428161621,0,0,0,0,0,0,0,
2.8,2025-08-27T00:00:02.800000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7590.7145944201,11965.165417428,458133.89124567,0.006095633842051,1.6311597824097,-0.048837937414646,11965.244140625,251.82568359375,127.41858122782,906.5724609375,458.70689242016,-19.576204299927,4.8134894371033,0.82161152362823,0.24237316846848,-0.0013357603456825,0.85349406701716,0.99864017963409,-103.7349319458,-103.7349319458,91.69815826416,91.762908935547,0,0,0,0,0,0,0,
3,2025-08-27T00:00:03.000000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7593.9426078567,11961.236086514,458184.05009064,0.022047294303775,1.6297931671143,-0.046313658356667,11961.354492188,252.31294250488,127.70414022562,908.32659301758,459.73490481224,-19.658866882324,5.739266872406,1.0758084058762,0.28234589099884,-0.0027884752489626,0.85514552991401,0.9985625743866,-73.108139038086,-73.108139038086,91.994132995605,92.047348022461,0,0,0,0,0,0,0,
3.2,2025-08-27T00:00:03.200000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7597.1565727171,11957.329749405,458234.3109453,0.029087118804455,1.6289196014404,-0.042269665747881,11957.368164062,252.81721496582,127.99946428903,910.14197387695,460.79807144052,-19.433153152466,6.0830149650574,1.0906703472137,0.29418486356735,-0.0039418386295438,0.85685468391225,0.99847483634949,-40.4775390625,-40.4775390625,92.230712890625,92.273094177246,0,0,0,0,0,0,0,
3.4,2025-08-27T00:00:03.400000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7600.3567976954,11953.466128011,458284.67605527,0.032728705555201,1.6283278465271,-0.039925906807184,11953.54296875,253.31329345703,128.2891718715,911.92785644531,461.8410187374,-19.201517105103,6.2306389808655,1.134058713913,0.30599534511566,-0.0050088791176677,0.85853600540085,0.99837726354599,-6.0801119804382,-6.0801119804382,92.413505554199,92.445976257324,0,0,0,0,0,0,0,
3.6,2025-08-27T00:00:03.600000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7603.543506766,11949.656578838,458335.14735799,0.034924972802401,1.6279425621033,-0.038811851292849,11949.770507812,253.81370544434,128.58068362896,913.72933959961,462.89046106425,-18.911319732666,6.2820405960083,1.1396124362946,0.31074845790863,-0.0052077267318964,0.86023203072894,0.99827027320862,29.846172332764,29.846172332764,92.54907989502,92.572715759277,0,0,0,0,0,0,0,
3.8,2025-08-27T00:00:03.800000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7606.7169463428,11945.906026517,458385.72579733,0.037075370550156,1.6277103424072,-0.038563996553421,11945.943359375,254.33097839355,128.88150529649,915.5915222168,463.97341906737,-18.602954864502,6.3264598846436,1.1590567827225,0.31490582227707,-0.0045839482918382,0.86198525086053,0.99815410375595,67.069259643555,67.069259643555,92.644325256348,92.660263061523,0,0,0,0,0,0,0,
4,2025-08-27T00:00:04.000000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7609.8772215978,11942.221245398,458436.41157634,0.038598012179136,1.6276297569275,-0.038856618106365,11942.293945312,254.83103942871,129.1719301837,917.39174194336,465.01894866132,-18.259632110596,6.3273978233337,1.1580145359039,0.31484198570251,-0.0034086364321411,0.86368010098205,0.99802947044373,105.36854553223,105.36854553223,92.706024169922,92.715454101562,0,0,0,0,0,0,0,
4.2,2025-08-27T00:00:04.200000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7613.0245606028,11938.603584353,458487.20405039,0.040602955967188,1.6276125907898,-0.039382863789797,11938.7109375,255.32678222656,129.45963339565,919.17641601563,466.05468022435,-17.929822921753,6.3592762947083,1.1795293092728,0.31610056757927,-0.0018949727527797,0.86536017383053,0.99789690971375,144.53904724121,144.53904724121,92.740699768066,92.744758605957,0,0,0,0,0,0,0,
4.4,2025-08-27T00:00:04.400000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7616.1589914273,11935.059695385,458538.10239379,0.042195551097393,1.6276383399963,-0.039930295199156,11935.094726562,255.82974243164,129.751528648,920.98707275391,467.1055031328,-17.527132034302,6.3512659072876,1.186866402626,0.31449118256569,-0.00029412642470561,0.86706494658191,0.99775701761246,184.39431762695,184.39431762695,92.754348754883,92.754104614258,0,0,0,0,0,0,0,
4.6,2025-08-27T00:00:04.600000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7619.2806879027,11931.592833352,458589.10508507,0.0426753051579,1.6276955604553,-0.040307328104973,11931.661132812,256.31097412109,130.03067027065,922.71950683594,468.11041297435,-17.156137466431,6.287323474884,1.1775566339493,0.31024587154388,0.0011347640538588,0.8686959108519,0.99761056900024,224.76821899414,224.76821899414,92.752380371094,92.748802185059,0,0,0,0,0,0,0,
4.8,2025-08-27T00:00:04.800000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7622.3900582739,11928.199790511,458640.2103897,0.042897339910269,1.6277170181274,-0.040442027151585,11928.30078125,256.78540039062,130.30572451506,924.42744140625,469.10060825423,-16.795154571533,6.2114124298096,1.1707444190979,0.3058435022831,0.002283084904775,0.87030380747372,0.99745810031891,265.51028442383,265.51028442383,92.73957824707,92.733543395996,0,0,0,0,0,0,0,
5,2025-08-27T00:00:05.000000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7625.4874961423,11924.877703924,458691.41663774,0.042741965502501,1.6276807785034,-0.040297340601683,11924.91015625,257.26712036133,130.58497466136,926.16163330078,470.10590878091,-16.443614959717,6.1163783073425,1.158976316452,0.30059742927551,0.0030756355263293,0.8719365177579,0.99730026721954,306.39059448242,306.39059448242,92.72004699707,92.712333679199,0,0,0,0,0,0,0,
5.2,2025-08-27T00:00:05.200000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7628.5734540746,11921.621911788,458742.7219161,0.042320009320974,1.6275701522827,-0.039904732257128,11921.686523438,257.72814941406,130.85212069385,927.82133789063,471.06763449787,-16.127264022827,6.0147681236267,1.1457237005234,0.29520589113235,0.0034301073756069,0.87349904380053,0.9971376657486,347.01712036133,347.01712036133,92.697189331055,92.688461303711,0,0,0,0,0,0,0,
5.4,2025-08-27T00:00:05.400000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7631.6483426909,11918.427113625,458794.12454307,0.041682180017233,1.6273827552795,-0.039321448653936,11918.522460938,258.18328857422,131.11577320254,929.45983886719,472.01678352914,-15.83868598938,5.9075450897217,1.1311017274857,0.28978690505028,0.0034058452583849,0.87504157178348,0.99697083234787,386.90490722656,386.90490722656,92.673782348633,92.664566040039,0,0,0,0,0,0,0,
5.6,2025-08-27T00:00:05.600000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7634.7125220628,11915.287448631,458845.62296862,0.040857709944248,1.6271185874939,-0.038601540029049,11915.318359375,258.64666748047,131.38417526905,931.12800292969,472.98303096857,-15.572400093079,5.794903755188,1.1154534816742,0.2844465970993,0.0030601513572037,0.87661214305643,0.99680030345917,425.5456237793,425.5456237793,92.651962280273,92.642715454102,0,0,0,0,0,0,0,
5.8,2025-08-27T00:00:05.800000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7637.766312905,11912.196707029,458897.2156004,0.039944149553776,1.6268081665039,-0.037869106978178,11912.2578125,259.09173583984,131.64190815115,932.73024902344,473.91086934414,-15.344951629639,5.6863694190979,1.100111246109,0.27949970960617,0.0025086477398872,0.87812054182611,0.99662655591965,462.45748901367,462.45748901367,92.633331298828,92.624382019043,0,0,0,0,0,0,0,
6,2025-08-27T00:00:06.000000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7640.8099437816,11909.148724353,458948.901169,0.038961868733168,1.6264657974243,-0.037175342440605,11909.239257812,259.53286743164,131.8973111324,934.31832275391,474.83032007666,-15.147647857666,5.5808801651001,1.0851681232452,0.27495220303535,0.0018538030562922,0.87961566909822,0.99645006656647,497.21868896484,497.21868896484,92.618965148926,92.61058807373,0,0,0,0,0,0,0,
6.2,2025-08-27T00:00:06.200000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7643.8435765063,11906.137481381,459000.67860137,0.037916339933872,1.6261029243469,-0.036558173596859,11906.166992188,259.98400878906,132.15848749491,935.94243164063,475.77055498166,-14.974637985229,5.4771914482117,1.0705497264862,0.27076968550682,0.0011835909681395,0.88114474599626,0.9962711930275,529.48779296875,529.48779296875,92.60954284668,92.601943969727,0,0,0,0,0,0,0,
6.4,2025-08-27T00:00:06.400000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7646.8673497908,11903.157210318,459052.54681623,0.036899618804455,1.6257581710815,-0.036087434738874,11903.216796875,260.41918945312,132.41040428873,937.50908203125,476.67745543941,-14.834451675415,5.3827109336853,1.0573872327805,0.2671554684639,0.0006117956363596,0.88261966505564,0.99609023332596,559.01385498047,559.01385498047,92.605430603027,92.598701477051,0,0,0,0,0,0,0,
6.6,2025-08-27T00:00:06.600000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7649.8813473532,11900.202599369,459104.50504922,0.035903967916965,1.6254372596741,-0.035754352807999,11900.291015625,260.85241699219,132.66115282012,939.06870117187,477.58015015243,-14.719300270081,5.2950391769409,1.0454012155533,0.26401415467262,0.00018324753909837,0.8840880468668,0.99590748548508,585.63812255859,585.63812255859,92.60668182373,92.600868225098,0,0,0,0,0,0,0,
6.8,2025-08-27T00:00:06.800000000+02:00,Mig-29 FF - 12000m - 2xR27ER 4xR73,-7652.8856382283,11897.268808096,459156.55271115,0.03491884469986,1.625141620636,-0.03554667159915,11897.297851562,261.29718017578,132.91858949669,940.66984863281,478.50692218809,-14.62420463562,5.2122654914856,1.0343697071075,0.26125004887581,-7.799066224834e-05,0.8855952798635,0.99572318792343,609.29010009766,609.29010009766,92.613151550293,92.608268737793,0,0,0,0,0,0,0,
