modelTime,normalizedTime,aircraftType,x,y,z,pitch,heading,bank,altitudeAboveSeaLevel,trueAirSpeed,indicatedAirSpeed,trueAirSpeedKPH,indicatedAirSpeedKPH,verticalVelocity,angleOfAttack,accelerationUnits.y,accelerationUnits.x,accelerationUnits.z,machNumber,traveledDistance,fuel_internal,Temperature_Left,Temperature_Right,RPM_Left,RPM_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,fuel_external,hydraulicPressure_Left,hydraulicPressure_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,
0,2025-08-27T00:00:00.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,0,1,0,0,0.24770164989416,0,0.34004738926888,-273.14999389648,-273.14999389648,85,85,0,0,0,0,0,0,0,
0.2,2025-08-27T00:00:00.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284922.10590752,998.12854370755,418532.62701742,0.003447828348726,5.6360837817192,5.8382630641063e-07,998.12854003906,83.29613494873,79.359207679513,299.86608581543,285.69314764625,-1.8627762794495,1.4789752960205,0.074560068547726,-0.037360697984695,-1.7829983335105e-05,0.24759059693526,15.496418166004,0.33649078011513,-273.13452148438,-273.13452148438,85.012321472168,85.013549804688,0,0,0,0,0,0,0,
0.4,2025-08-27T00:00:00.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284908.82332613,997.59224019189,418522.59027777,0.007105115801096,5.6360229849815,-1.349054741695e-06,997.59912109375,83.283584594727,79.349306962553,299.82090454102,285.65750506519,-3.4494395256042,2.7808487415314,0.22269409894943,-0.0269217453897,-0.00016330489597749,0.24755176922707,32.153270593659,0.33737993240356,-272.94961547852,-272.94961547852,85.09504699707,85.104537963867,0,0,0,0,0,0,0,
0.6,2025-08-27T00:00:00.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284895.54925035,996.74977870633,418512.55988373,0.0050545977428555,5.6359596252441,-2.9016888220212e-05,996.76940917969,83.313201904297,79.380748924826,299.92752685547,285.77069612937,-4.9127864837646,3.6701676845551,0.2712088227272,-0.014791053719819,-0.00026477340725251,0.24763740986678,48.812191137129,0.33737736940384,-272.2678527832,-272.2678527832,85.301414489746,85.331520080566,0,0,0,0,0,0,0,
0.8,2025-08-27T00:00:00.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284882.27978202,995.62214019189,418502.53284664,0.0001414660946466,5.6359462738037,-9.1104637249373e-05,995.62213134766,83.39478302002,79.462948746147,300.22121887207,286.06661548613,-6.3113694190979,4.348436832428,0.32411390542984,0.0034978732001036,-0.00024003701400943,0.24787658038994,65.482279056739,0.33737456798553,-270.6689453125,-270.6689453125,85.668167114258,85.734924316406,0,0,0,0,0,0,0,
1,2025-08-27T00:00:01.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284869.00873912,994.22982908418,418492.50450483,-0.0068897819146514,5.6360079646111,-0.0001671148929745,994.24499511719,83.533073425293,79.600091462674,300.71906433105,286.56032926562,-7.5787835121155,4.8107318878174,0.36462938785553,0.027406638488173,-5.6437351304339e-05,0.24828368356162,82.174395439745,0.33737081289291,-267.70611572266,-267.70611572266,86.217956542969,86.339683532715,0,0,0,0,0,0,0,
1.2,2025-08-27T00:00:01.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284855.72776583,992.58800354853,418482.46862553,-0.015956122428179,5.6361589431763,-0.00022426634677686,992.62316894531,83.741188049316,79.804774349165,301.46827697754,287.29718765699,-8.7846174240112,5.107301235199,0.39169061183929,0.056713812053204,0.00029027095297351,0.24889760123678,98.901580376789,0.33736506104469,-262.95358276367,-262.95358276367,86.957237243652,87.135139465332,0,0,0,0,0,0,0,
1.4,2025-08-27T00:00:01.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284842.42633787,990.70693006975,418472.41742779,-0.027240818366408,5.6364136338234,-0.00021345264394768,990.70690917969,84.041061401367,80.098071198679,302.54782104492,288.35305631524,-9.9840288162231,5.2620301246643,0.40902072191238,0.091499373316765,0.00079314765753224,0.2497833592113,115.6793334811,0.33735609054565,-256.03863525391,-256.03863525391,87.840705871582,88.055923461914,0,0,0,0,0,0,0,
1.6,2025-08-27T00:00:01.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284829.09194201,988.59289474351,418462.34172604,-0.039869245141745,5.6367555260658,-7.9733348684385e-05,988.61517333984,84.427543640137,80.474683406597,303.93915710449,289.70886026375,-11.12924861908,5.2904419898987,0.41673505306244,0.13134199380875,0.0014516544761136,0.25092596799519,132.52555038362,0.33734238147736,-246.66136169434,-246.66136169434,88.804351806641,89.040649414062,0,0,0,0,0,0,0,
1.8,2025-08-27T00:00:01.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284815.71019396,986.24764019515,418452.23103443,-0.053698550909758,5.6371797919273,0.00023038178915158,986.29675292969,84.920043945312,80.953332649195,305.71215820312,291.4319975371,-12.274515151978,5.2340760231018,0.41751676797867,0.17600901424885,0.0021936395205557,0.25238296297118,149.46064662254,0.33732214570045,-234.60420227051,-234.60420227051,89.795547485352,90.039604187012,0,0,0,0,0,0,0,
