modelTime,normalizedTime,aircraftType,x,y,z,pitch,heading,bank,altitudeAboveSeaLevel,trueAirSpeed,indicatedAirSpeed,trueAirSpeedKPH,indicatedAirSpeedKPH,verticalVelocity,angleOfAttack,accelerationUnits.y,accelerationUnits.x,accelerationUnits.z,machNumber,traveledDistance,fuel_internal,Temperature_Left,Temperature_Right,RPM_Left,RPM_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,fuel_external,hydraulicPressure_Left,hydraulicPressure_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,
2,2025-08-27T00:00:02.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284802.24360653,983.49951007373,418442.05753404,-0.068582952022552,5.6376981139183,0.00075803470099345,983.49951171875,85.603797912598,81.616325665034,308.17367248535,293.81877239412,-13.660803794861,5.2531781196594,0.39241504669189,0.22582370042801,0.0028946085367352,0.25440681097284,166.55430383146,0.33729353547096,-219.73413085938,-219.73413085938,91.36060333252,91.72762298584,0,0,0,0,0,0,0,
2.2,2025-08-27T00:00:02.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284788.71415777,980.64163335228,418431.83826797,-0.08091689646244,5.638232588768,0.0015415460802615,980.67138671875,86.347709655762,82.337020036936,310.85175476074,296.41327213297,-14.880305290222,5.2873005867004,0.41316539049149,0.28176847100258,0.003670641919598,0.2566092754809,183.74868786195,0.33725452423096,-201.99917602539,-201.99917602539,92.529418945312,92.890670776367,0,0,0,0,0,0,0,
2.4,2025-08-27T00:00:02.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284775.08455714,977.54372184728,418421.54580779,-0.091681905090809,5.638743698597,0.0026123390998691,977.60791015625,87.221939086914,83.183136121974,313.99898071289,299.45929003911,-16.047676086426,5.3494176864624,0.4352051615715,0.34144309163094,0.0042636613361537,0.25919813136032,201.1066199278,0.33720308542252,-181.42106628418,-181.42106628418,93.636238098145,93.979957580566,0,0,0,0,0,0,0,
2.6,2025-08-27T00:00:02.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284761.33363281,974.21195718709,418411.164865,-0.10226186364889,5.6392135620117,0.0040118447504938,974.21197509766,88.262565612793,84.189581663967,317.74523620605,303.08249399028,-17.230304718018,5.3987731933594,0.45677185058594,0.40381595492363,0.0046533374115825,0.26228025598666,218.65519676231,0.33713713288307,-158.08535766602,-158.08535766602,94.65567779541,94.973442077637,0,0,0,0,0,0,0,
2.8,2025-08-27T00:00:02.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284747.43985376,970.65014100117,418400.67986718,-0.11203925311565,5.6395980119705,0.0056157968938351,970.68688964844,89.411796569824,85.300526573185,321.88246765137,307.08189566347,-18.362537384033,5.4326453208923,0.47457793354988,0.46781748533249,0.0048189582303166,0.26568444256846,236.42198628498,0.33705461025238,-132.13026428223,-132.13026428223,95.571380615234,95.857566833496,0,0,0,0,0,0,0,
3,2025-08-27T00:00:03.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284733.38133806,966.85936602049,418390.07496056,-0.12044702470303,5.6399080753326,0.007390305865556,966.93737792969,90.700592041016,86.545963891766,326.52213134766,311.56547001036,-19.503971099854,5.5176777839661,0.47052282094955,0.53125947713852,0.0047466228716075,0.2695023783851,254.43520040981,0.33695361018181,-103.7349319458,-103.7349319458,96.374488830566,96.625900268555,0,0,0,0,0,0,0,
3.2,2025-08-27T00:00:03.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284719.13566849,962.84160025316,418379.33385167,-0.12605237960815,5.6401429772377,0.0093049490824342,962.84161376953,92.172920227051,87.96851813343,331.82251281738,316.68666528035,-20.622119903564,5.7074174880981,0.54321992397308,0.60340046882629,0.0043396255932748,0.27386420106584,272.72325562554,0.33683249354362,-73.108139038086,-73.108139038086,97.062294006348,97.277763366699,0,0,0,0,0,0,0,
3.4,2025-08-27T00:00:03.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284704.67860435,958.60992637336,418368.4388767,-0.12993305921555,5.6402769684792,0.011159426532686,958.65325927734,93.738388061523,89.48093495711,337.45819702148,322.1313658456,-21.67755317688,5.9278116226196,0.52393651008606,0.66476631164551,0.0036555151455104,0.27850199985746,291.31395886418,0.33668985962868,-40.4775390625,-40.4775390625,97.636985778809,97.816848754883,0,0,0,0,0,0,0,
3.6,2025-08-27T00:00:03.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284689.99101293,954.1572330705,418357.375837,-0.12399151176214,5.6404038071632,0.012854764238,954.24847412109,95.427597045898,91.113085685659,343.53934936523,328.00710846837,-22.812528610229,6.7280268669128,0.52653586864471,0.72441023588181,0.0026251594536006,0.28350631315287,310.23333165438,0.33652475476265,-6.0801119804382,-6.0801119804382,98.104400634766,98.250228881836,0,0,0,0,0,0,0,
3.8,2025-08-27T00:00:03.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284675.05567409,949.48735001111,418346.13183708,-0.092406094074249,5.6405796408653,0.014289903454483,949.48736572266,97.25804901123,92.882448904306,350.12897644043,334.3768160555,-23.830492019653,8.8899202346802,0.69024920463562,0.79611074924469,0.00069226184859872,0.28892851444577,329.50246988876,0.3354834318161,29.846172332764,29.846172332764,98.472938537598,98.587173461914,0,0,0,0,0,0,0,
