modelTime,normalizedTime,aircraftType,x,y,z,pitch,heading,bank,altitudeAboveSeaLevel,trueAirSpeed,indicatedAirSpeed,trueAirSpeedKPH,indicatedAirSpeedKPH,verticalVelocity,angleOfAttack,accelerationUnits.y,accelerationUnits.x,accelerationUnits.z,machNumber,traveledDistance,fuel_internal,Temperature_Left,Temperature_Right,RPM_Left,RPM_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,fuel_external,hydraulicPressure_Left,hydraulicPressure_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,
73.4,2025-08-27T00:01:13.400000000+02:00,0C CLEAN TTS 1000M,-261387.67335038,985.52132959448,406136.92821842,0.0013584070838988,3.3803758621216,-0.0066659692674875,985.51202392578,445.65734863281,424.85645553627,1604.3664550781,1529.4832399306,1.5501483678818,-0.12146034091711,0.53316444158554,0.11129008978605,-0.0016860740724951,1.3244844782309,24404.932037645,0.29048281908035,818.01940917969,818.01940917969,100.04075622559,100.04075622559,0,0,0,0,0,0,0,
73.6,2025-08-27T00:01:13.600000000+02:00,0C CLEAN TTS 1000M,-261474.28602136,985.61878246672,406115.84417197,0.0065595619380474,3.3803565502167,-0.0066568423062563,985.61822509766,445.74813842773,424.94083542542,1604.6932983398,1529.7870075315,0.28119552135468,0.33968907594681,1.7839983701706,0.034285005182028,0.0022568586282432,1.3247561255728,24494.074066379,0.2906322479248,817.94866943359,817.94866943359,100.03628540039,100.03628540039,0,0,0,0,0,0,0,
73.8,2025-08-27T00:01:13.800000000+02:00,0C CLEAN TTS 1000M,-261560.91303626,985.6695175681,406094.75861275,-0.0030297336634248,3.3803908824921,-0.0066983578726649,985.67266845703,445.8205871582,425.00881940835,1604.9541137695,1530.0317498701,-0.79396092891693,-0.071564726531506,-0.54022997617722,0.053891502320766,0.0008473556372337,1.3249723866761,24583.230351024,0.28952339291573,817.87976074219,817.87976074219,100.03186798096,100.03186798096,0,0,0,0,0,0,0,
74,2025-08-27T00:01:14.000000000+02:00,0C CLEAN TTS 1000M,-261647.55583304,985.52841640152,406073.67037193,-0.001678733387962,3.3803060054779,-0.0066672866232693,985.52984619141,445.88864135742,425.07659253571,1605.1991088867,1530.2757331286,-0.24101564288139,-0.065206542611122,0.83906561136246,0.035730015486479,-0.0021299822255969,1.3251720699416,24672.402701249,0.28771063685417,817.81262207031,817.81262207031,100.0274810791,100.0274810791,0,0,0,0,0,0,0,
74.2,2025-08-27T00:01:14.200000000+02:00,0C CLEAN TTS 1000M,-261734.21321313,985.2632801975,406052.58062223,0.0034053435083479,3.3802990913391,-0.0066803521476686,985.26654052734,445.97756958008,425.16687414487,1605.5192504883,1530.6007469215,-1.6219972372055,0.40349155664444,1.7928963899612,0.034320771694183,0.0026069744490087,1.3254326038752,24761.589860428,0.28767511248589,817.74688720703,817.74688720703,100.02307891846,100.02307891846,0,0,0,0,0,0,0,
74.4,2025-08-27T00:01:14.400000000+02:00,0C CLEAN TTS 1000M,-261820.88558261,984.9891086937,406031.48946695,-0.008262780494988,3.3803398609161,-0.0067166271619499,984.99829101562,446.04815673828,425.23975765538,1605.7733642578,1530.8631275594,-2.2988557815552,-0.17814177274704,-0.78291589021683,0.052031140774488,0.00047514864127152,1.3256380803492,24850.791943551,0.28586232662201,817.68231201172,817.68231201172,100.01867675781,100.01867675781,0,0,0,0,0,0,0,
74.6,2025-08-27T00:01:14.600000000+02:00,0C CLEAN TTS 1000M,-261907.57217295,984.48598920438,406010.39579196,-0.0058858878910542,3.380259513855,-0.0066689257510006,984.49853515625,446.11499023438,425.31389751656,1606.0139648438,1531.1300310596,-2.0918636322021,-0.068566486239433,1.0237348079681,0.028688674792647,-0.0014730277471244,1.3258291334502,24940.009437341,0.28601160645485,817.61853027344,817.61853027344,100.01420593262,100.01420593262,0,0,0,0,0,0,0,
74.8,2025-08-27T00:01:14.800000000+02:00,0C CLEAN TTS 1000M,-261994.27502014,983.8132004333,405989.29955062,-0.0018307761056349,3.3802578449249,-0.0066960803233087,983.8212890625,446.25476074219,425.46125982994,1606.5171386719,1531.6605353878,-4.0339331626892,0.4130337536335,1.4956501722336,0.034567590802908,0.0029145602602512,1.3262340118961,25029.24445151,0.28490251302719,817.55517578125,817.55517578125,100.00964355469,100.00964355469,0,0,0,0,0,0,0,
75,2025-08-27T00:01:15.000000000+02:00,0C CLEAN TTS 1000M,-262080.99981115,983.11149267209,405968.20031515,-0.012323126196861,3.3802645206451,-0.0067399824038148,983.12799072266,446.32443237305,425.54220935975,1606.767956543,1531.9519536951,-4.1243286132812,-0.17661130428314,-0.66523212194443,0.049322992563248,-0.00094106420874596,1.3264304809727,25118.501717364,0.28397831320763,817.49176025391,817.49176025391,100.00487518311,100.00487518311,0,0,0,0,0,0,0,
75.2,2025-08-27T00:01:15.200000000+02:00,0C CLEAN TTS 1000M,-262167.73904139,982.22834505593,405947.09895285,-0.0058402796275914,3.3801789283752,-0.0066992393694818,982.25085449219,446.39584350586,425.62863989642,1607.0250366211,1532.2631036271,-3.7547364234924,0.14731852710247,1.7312257289886,0.025010496377945,-0.00088847783626989,1.3266295102417,25207.775126078,0.28305405378342,817.42755126953,817.42755126953,99.999816894531,99.999816894531,0,0,0,0,0,0,0,
75.4,2025-08-27T00:01:15.400000000+02:00,0C CLEAN TTS 1000M,-262254.49364044,981.30920455707,405925.99623325,-0.0052825277671218,3.3801972866058,-0.0067407111637294,981.31982421875,446.49429321289,425.74190160218,1607.3794555664,1532.6708457678,-5.3049736022949,0.37809675931931,1.1768438816071,0.035850651562214,0.0027878768742085,1.3269075379354,25297.064151438,0.28124117851257,817.36193847656,817.36193847656,99.994506835938,99.994506835938,0,0,0,0,0,0,0,
75.6,2025-08-27T00:01:15.600000000+02:00,0C CLEAN TTS 1000M,-262341.2642496,980.37312201666,405904.89203238,-0.014456123113632,3.3801889419556,-0.0067618573084474,980.39331054688,446.5625,425.8262618224,1607.625,1532.9745425606,-5.0438394546509,-0.18112006783485,-0.51150637865067,0.045239947736263,-0.0012715329648927,1.3270959959927,25386.369258568,0.281205534935,817.29455566406,817.29455566406,99.988922119141,99.988922119141,0,0,0,0,0,0,0,
75.8,2025-08-27T00:01:15.800000000+02:00,0C CLEAN TTS 1000M,-262428.04927884,979.27580733046,405883.78589133,-0.0072536966763437,3.3801078796387,-0.0067266221158206,979.30511474609,446.63745117188,425.92052718505,1607.8948242188,1533.3138978662,-4.8885402679443,0.21152898669243,1.908721446991,0.02209821715951,-0.00048139871796593,1.3273022272262,25475.690670273,0.28028127551079,817.22485351562,817.22485351562,99.983070373535,99.983070373535,0,0,0,0,0,0,0,
76,2025-08-27T00:01:16.000000000+02:00,0C CLEAN TTS 1000M,-262514.84995905,978.16355602094,405862.67846069,-0.0082361623644829,3.3801310062408,-0.0067711472511292,978.17620849609,446.73474121094,426.03685292399,1608.2450683594,1533.7326705264,-6.3148055076599,0.33802524209023,0.96080851554871,0.035230860114098,0.0025903233326972,1.3275739604052,25565.027777993,0.27935695648193,817.15246582031,817.15246582031,99.977005004883,99.977005004883,0,0,0,0,0,0,0,
