modelTime,normalizedTime,aircraftType,x,y,z,pitch,heading,bank,altitudeAboveSeaLevel,trueAirSpeed,indicatedAirSpeed,trueAirSpeedKPH,indicatedAirSpeedKPH,verticalVelocity,angleOfAttack,accelerationUnits.y,accelerationUnits.x,accelerationUnits.z,machNumber,traveledDistance,fuel_internal,Temperature_Left,Temperature_Right,RPM_Left,RPM_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,fuel_external,hydraulicPressure_Left,hydraulicPressure_Right,Fuel_Consuption_Left,Fuel_Consuption_Right,
0,2025-08-27T00:00:00.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,0,1,0,0,0.24770164989416,0,0.34004738926888,-273.14999389648,-273.14999389648,85,85,0,0,0,0,0,0,0,
0.2,2025-08-27T00:00:00.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.33649078011513,-273.13452148438,-273.13452148438,85.012176513672,85.013160705566,0,0,0,0,0,0,0,
0.4,2025-08-27T00:00:00.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.33737993240356,-272.94961547852,-272.94961547852,85.071090698242,85.073539733887,0,0,0,0,0,0,0,
0.6,2025-08-27T00:00:00.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.33737736940384,-272.3742980957,-272.3742980957,85.125823974609,85.128936767578,0,0,0,0,0,0,0,
0.8,2025-08-27T00:00:00.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.33737474679947,-268.80609130859,-268.80609130859,83.885147094727,83.887809753418,0,0,0,0,0,0,0,
1,2025-08-27T00:00:01.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.33737194538116,-249.62385559082,-249.62385559082,81.102416992188,81.104606628418,0,0,0,0,0,0,0,
1.2,2025-08-27T00:00:01.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.33736878633499,-218.63452148438,-218.63452148438,78.833534240723,78.835334777832,0,0,0,0,0,0,0,
1.4,2025-08-27T00:00:01.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.33736526966095,-180.61294555664,-180.61294555664,76.983497619629,76.985015869141,0,0,0,0,0,0,0,
1.6,2025-08-27T00:00:01.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.33736136555672,-139.01371765137,-139.01371765137,75.474975585938,75.476303100586,0,0,0,0,0,0,0,
1.8,2025-08-27T00:00:01.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.337356954813,-98.127304077148,-98.121940612793,74.47142791748,74.472373962402,0,0,0,0,0,0,0,
2,2025-08-27T00:00:02.000000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.33735212683678,-64.322395324707,-64.313659667969,74.239067077637,74.239387512207,0,0,0,0,0,0,0,
2.2,2025-08-27T00:00:02.200000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.33734688162804,-34.903263092041,-34.894229888916,73.237236022949,73.237457275391,0,0,0,0,0,0,0,
2.4,2025-08-27T00:00:02.400000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.33734118938446,-9.3090267181396,-9.3001651763916,72.42041015625,72.420639038086,0,0,0,0,0,0,0,
2.6,2025-08-27T00:00:02.600000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.33733516931534,13.712266921997,13.720911026001,71.754364013672,71.754592895508,0,0,0,0,0,0,0,
2.8,2025-08-27T00:00:02.800000000+02:00,1000ASL 2xR-27R 2xR-60M,-284934.46875,998.30499267578,418541.96875,0,5.6360910534859,-0,998.30499267578,83.333335876465,79.393959136242,300.00000915527,285.81825289047,0,-0,1,0,0,0.24770164989416,0,0.3373287320137,34.788887023926,34.797248840332,71.21134185791,71.211471557617,0,0,0,0,0,0,0,
